Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge,GarageAge,OverallScore,SFPerRoom,GarageAreaPerCar,LotAreaPerSF,TotalPorchSF,HasPool,HasFireplace,HasBsmt,HasGarage,HasMasVnr,SalePrice_log
1194,4.787491742782046,4,4.290459441148391,8.411832675758411,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,6.054439346269371,3,3,2,5,3,3,2,6.784457062637643,6,0.0,5.834810737062605,1224.0,1,5,1,4,7.1098794630722715,0.0,0.0,7.1098794630722715,1,0.0,2,0,2,0.6931471805599453,3,5,6,0,0,1,1999.0,0,2,402,3,3,2,0.0,5.720311776607412,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2009,8,4,165000.0,7.803026643632217,3,10,10,2.3978952727983707,11,5.500441550638171,201.0,1.3019532126861397,5.720311776607412,0.0,0,0.6931471805599453,0.6931471805599453,1,12.013706813470414
1195,4.0943445622221,3,4.382026634673881,9.144627828610801,1,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,4.969813299576001,3,3,1,3,3,3,0,5.918893854273146,6,0.0,5.680172609017068,663.0,1,3,1,4,6.4967749901858625,6.536691597591305,0.0,7.20934025660291,0,0.0,1,1,4,0.6931471805599453,3,7,6,0,0,1,1969.0,0,1,299,3,3,2,5.940171252720432,3.6109179126442243,0.0,0.0,0.0,0.0,0,2,1,0.0,3,2010,8,4,158000.0,7.608374474380783,2,41,41,3.7376696182833684,13,5.263430107547596,299.0,1.9352875720078921,6.030685260261263,0.0,0,0.6931471805599453,0.6931471805599453,1,11.970356641102999
1196,4.0943445622221,3,3.9318256327243257,8.990815266184685,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0.0,6,0.0,6.591673732008658,728.0,1,5,1,4,6.590301048196686,6.591673732008658,0.0,7.283448228756631,0,0.0,2,1,3,0.6931471805599453,4,8,6,0,0,1,2005.0,0,2,400,3,3,2,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2008,8,4,176000.0,7.688913336864796,3,3,3,1.3862943611198906,11,5.204006687076795,200.0,1.7073670374280527,4.8283137373023015,0.0,0,0.6931471805599453,0.6931471805599453,0,12.07824495582233
1197,4.0943445622221,3,4.060443010546419,9.550662331752143,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,4,3,2,4,3,0,6,0.0,6,0.0,6.779921907472252,879.0,1,5,1,4,6.778784897685177,6.892641641172089,0.0,7.529943370601589,0,0.0,2,1,4,0.6931471805599453,4,9,6,1,4,3,2006.0,0,3,660,3,3,2,4.61512051684126,2.8903717578961645,0.0,0.0,0.0,0.0,0,4,1,0.0,11,2006,6,5,219210.0,7.91644286012226,3,0,0,0.0,12,5.332718793265369,220.0,2.0207189611505547,4.770684624465665,0.0,1,0.6931471805599453,0.6931471805599453,0,12.29779001527865
1198,4.31748811353631,4,4.174387269895637,9.088172738001974,1,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,0.0,3,3,0,3,3,3,6,0.0,6,0.0,6.704414354964107,815.0,1,5,1,4,6.703188113240863,6.775366090936392,0.0,7.432483807917119,0,0.0,1,0,3,0.6931471805599453,3,7,6,1,4,5,1916.0,3,1,225,3,3,2,0.0,0.0,5.802118375377063,0.0,0.0,0.0,0,4,1,0.0,7,2006,5,4,144000.0,7.826044013518965,1,90,56,4.51085950651685,13,5.486573658861806,225.0,1.655688930084856,5.802118375377063,0.0,1,0.6931471805599453,0.6931471805599453,0,11.87757552297847
1199,2.995732273553991,3,4.248495242049359,9.116029692504942,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0.0,6,0.0,7.10085190894405,1212.0,1,5,1,4,7.10002716662926,0.0,0.0,7.10002716662926,0,0.0,2,0,3,0.6931471805599453,4,6,6,0,0,1,2001.0,2,2,573,3,3,2,5.877735781779639,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2009,8,4,178000.0,7.793174347189205,2,8,8,2.1972245773362196,12,5.308267697401205,286.5,2.0160025258756815,5.877735781779639,0.0,0,0.6931471805599453,0.6931471805599453,0,12.08954444723597
1200,2.995732273553991,3,4.31748811353631,9.326789184619429,1,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,3.9512437185814275,3,3,1,3,3,3,5,6.306275286948016,6,0.0,6.22455842927536,1051.0,1,4,1,4,7.231287004327616,0.0,0.0,7.231287004327616,0,0.0,1,1,3,0.6931471805599453,3,6,6,1,1,1,1974.0,3,2,459,3,3,2,0.0,4.418840607796598,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2006,8,4,148000.0,7.796880342783522,2,43,27,3.4965075614664802,9,5.43952753509956,229.5,2.095502180291814,4.418840607796598,0.0,1,0.6931471805599453,0.6931471805599453,1,11.904974309480183
1201,2.995732273553991,3,4.2626798770413155,9.143452426434552,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,0.0,3,3,1,3,3,3,6,0.0,6,0.0,6.762729506931879,864.0,1,4,1,4,6.761572768804055,0.0,0.0,6.761572768804055,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,0,1,1972.0,3,1,280,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,0.0,7,2006,7,0,116050.0,7.454719949364001,1,36,36,3.5553480614894135,9,5.152134856369956,280.0,2.3818796576304955,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.6617850286409
1202,4.0943445622221,3,4.382026634673881,9.249561085129464,1,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,2,0.0,3,3,2,4,3,0,6,0.0,6,0.0,6.7650389767805414,866.0,1,5,1,4,6.763884908562435,6.81783057145415,0.0,7.483806687665835,0,0.0,2,1,3,0.6931471805599453,4,6,6,0,0,1,1998.0,2,2,546,3,3,2,5.293304824724492,3.6109179126442243,0.0,0.0,0.0,0.0,0,4,1,0.0,3,2009,8,4,197900.0,7.8804263442924,3,11,11,2.4849066497880004,12,5.69204721843778,273.0,1.7657543974636287,5.459585514144159,0.0,0,0.6931471805599453,0.6931471805599453,0,12.19552218463499
1203,3.912023005428146,4,3.912023005428146,8.699514748210191,1,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,2,0.0,3,3,0,3,3,3,6,0.0,6,0.0,6.785587645007929,884.0,1,5,1,4,6.784457062637643,6.142037405587356,0.0,7.206377291472252,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,2,5,1960.0,3,1,216,3,3,0,0.0,0.0,5.342334251964811,0.0,0.0,0.0,0,4,1,0.0,5,2009,8,4,117000.0,7.710653323501202,2,84,12,3.912023005428146,13,5.596939379038152,216.0,1.4931374567379396,5.342334251964811,0.0,1,0.6931471805599453,0.6931471805599453,0,11.669937760751914
1204,2.995732273553991,3,4.31748811353631,9.185022563991893,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,5.147494476813453,4,3,2,4,3,3,6,0.0,6,0.0,7.396948602621014,1630.0,1,5,1,4,7.396335293800808,0.0,0.0,7.396335293800808,0,0.0,2,0,3,0.6931471805599453,4,6,6,1,3,1,2000.0,3,2,451,3,3,2,4.31748811353631,5.459585514144159,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2009,8,4,213000.0,8.089482474360754,2,9,8,2.302585092994046,12,5.604575824572753,225.5,1.7886872701910848,5.733341276897746,0.0,1,0.6931471805599453,0.6931471805599453,1,12.269052139516223
1205,2.995732273553991,3,4.356708826689592,9.224243277145174,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0.0,3,3,1,4,3,3,0,6.670766320845874,6,0.0,5.594711379601839,1056.0,1,5,1,4,6.97914527506881,0.0,0.0,6.97914527506881,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,0,1,1975.0,2,2,495,3,3,2,0.0,4.48863636973214,0.0,0.0,0.0,0.0,0,2,1,0.0,7,2006,8,4,153500.0,7.6638772587034705,3,31,31,3.4657359027997265,11,5.187385805840755,247.5,2.245098002076364,4.48863636973214,0.0,0,0.6931471805599453,0.6931471805599453,0,11.941462360646149
1206,2.995732273553991,3,4.499809670330265,9.594513744616725,1,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,5.459585514144159,4,3,1,4,3,2,0,6.186208623900494,1,5.181783550292085,7.311218384419629,2158.0,1,4,1,4,7.694392802629421,0.0,0.0,7.694392802629421,0,0.0,2,0,3,0.6931471805599453,4,7,6,1,3,1,1990.0,2,3,701,3,3,2,4.442651256490317,4.2626798770413155,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2009,8,4,271900.0,8.378850241794492,2,19,18,2.995732273553991,14,5.748482653574108,233.66666666666666,1.9001209419873037,5.043425116919247,0.0,1,0.6931471805599453,0.6931471805599453,1,12.513193308436527
1207,2.995732273553991,2,4.197201947661808,9.093806555720231,1,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,3,3,1,3,3,3,5,6.963189985870238,6,0.0,0.0,1056.0,1,3,1,4,6.962243464266207,0.0,0.0,6.962243464266207,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,0,5,1966.0,3,1,384,3,3,2,0.0,3.7612001156935624,0.0,0.0,0.0,0.0,0,2,1,0.0,11,2006,8,4,107000.0,7.655390644826152,2,40,40,3.713572066704308,8,5.352805551832106,384.0,2.1315630914540242,3.7612001156935624,0.0,0,0.6931471805599453,0.6931471805599453,0,11.580593459194764
1208,2.995732273553991,3,4.248495242049359,9.119868468812108,1,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,4.795790545596741,4,3,2,4,3,0,2,5.831882477283517,6,0.0,7.202661196523238,1682.0,1,5,1,4,7.438383530044307,0.0,0.0,7.438383530044307,1,0.0,2,0,3,0.6931471805599453,4,7,6,0,0,1,2003.0,2,2,544,3,3,2,5.262690188904886,3.1780538303479458,0.0,0.0,0.0,0.0,0,4,1,0.0,5,2006,8,4,200000.0,8.126222529458525,3,3,3,1.3862943611198906,11,5.4924733809889945,272.0,1.6814849387677995,5.375278407684165,0.0,0,0.6931471805599453,0.6931471805599453,1,12.206077645517674
1209,2.995732273553991,3,4.248495242049359,8.95712413640568,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,0.0,3,4,1,3,3,3,5,6.22455842927536,1,4.6913478822291435,5.768320995793772,931.0,1,3,1,4,7.1569563646156364,0.0,0.0,7.1569563646156364,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,0,5,1980.0,3,2,506,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,10,2008,8,4,140000.0,7.7025561132685825,2,46,28,3.367295829986474,12,5.365196895387581,253.0,1.800167771790044,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.849404844423074
1210,2.995732273553991,3,4.442651256490317,9.228376734462282,1,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,3,6.042632833682381,4,3,2,5,3,2,2,7.107425474110705,6,0.0,6.089044875446846,1660.0,1,5,1,4,7.414572881350589,0.0,0.0,7.414572881350589,1,0.0,2,0,3,0.6931471805599453,4,8,6,1,4,1,2006.0,2,2,500,3,3,2,5.777652323222656,3.9318256327243257,0.0,0.0,0.0,0.0,0,4,1,0.0,5,2006,6,5,290000.0,8.107720061910534,3,0,0,0.0,13,5.335131339670753,250.0,1.8138038531116925,5.921578419643816,0.0,1,0.6931471805599453,0.6931471805599453,1,12.577639650232573
1211,4.0943445622221,3,4.248495242049359,9.325274910068282,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,4,3,2,4,3,3,6,0.0,6,0.0,6.962243464266207,1055.0,1,5,1,4,6.961296045910167,6.673297967767654,0.0,7.520234556474628,0,0.0,2,1,3,0.6931471805599453,4,8,6,1,3,1,1992.0,2,2,462,3,3,2,6.455198563340122,4.653960350157523,0.0,0.0,0.0,0.0,0,0,3,5.993961427306569,5,2010,8,4,189000.0,7.9724660159745655,3,18,18,2.9444389791664403,11,5.440793014794791,231.0,1.8050403535936548,6.606650186198215,0.0,1,0.6931471805599453,0.6931471805599453,0,12.149507585033072
1212,3.912023005428146,3,5.0238805208462765,9.403766708502243,1,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,0.0,4,3,5,4,3,0,2,6.059123195581797,6,0.0,4.890349128221754,559.0,1,4,1,4,6.984716320118266,6.511745329644728,0.0,7.468513271496337,0,0.0,2,0,4,0.6931471805599453,3,8,6,0,0,2,1988.0,2,2,492,3,3,2,5.786897381366708,2.5649493574615367,0.0,0.0,0.0,0.0,0,4,1,0.0,6,2010,8,4,164000.0,7.745435610274381,2,22,5,3.1354942159291497,15,5.389071729816501,246.0,1.9352534370059065,5.823045895483019,0.0,0,0.6931471805599453,0.6931471805599453,0,12.00762780434872
1213,3.4011973816621555,3,3.912023005428146,9.142061531222888,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0.0,3,3,1,3,3,3,5,5.84354441703136,6,0.0,5.796057750765372,672.0,1,3,1,4,6.51025834052315,0.0,0.0,6.51025834052315,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,0,1,1941.0,3,1,234,3,3,0,0.0,4.736198448394496,0.0,0.0,0.0,0.0,0,4,1,0.0,8,2009,8,4,113000.0,7.203405521083095,2,68,59,4.23410650459726,10,5.123963979403259,234.0,2.631803190699739,4.736198448394496,0.0,0,0.6931471805599453,0.6931471805599453,0,11.635151947212842
1214,4.382026634673881,3,4.2626798770413155,9.234642664499148,1,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,2,0.0,3,4,1,3,4,0,2,6.47543271670409,6,0.0,0.0,648.0,1,5,1,4,6.866933284461882,0.0,0.0,6.866933284461882,1,0.6931471805599453,0,0,0,0.6931471805599453,3,3,6,0,0,1,1965.0,3,1,364,3,3,2,4.48863636973214,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,5,2006,8,4,145000.0,7.382746449738912,2,41,5,3.7376696182833684,13,5.768320995793772,364.0,2.3677093800372657,4.48863636973214,0.0,0,0.6931471805599453,0.6931471805599453,0,11.884495917930655
1215,4.442651256490317,3,4.23410650459726,9.230633075243945,1,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,0.0,3,3,1,3,3,0,1,6.665683717782408,6,0.0,4.955827057601261,925.0,1,3,1,4,6.906754778648554,0.0,0.0,6.906754778648554,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,0,1,1962.0,3,1,300,3,3,2,5.017279836814924,4.290459441148391,0.0,0.0,0.0,0.0,0,4,1,0.0,5,2006,8,4,134500.0,7.562161631225652,2,44,44,3.8066624897703196,10,5.1149953094204985,300.0,2.3238782965953915,5.407171771460119,0.0,0,0.6931471805599453,0.6931471805599453,0,11.80932691294063
1216,2.995732273553991,3,4.59511985013459,8.867004635333567,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,2,0.0,3,3,1,3,3,3,5,5.198497031265826,3,5.926926025970411,5.831882477283517,894.0,1,3,1,4,6.795705775173514,0.0,0.0,6.795705775173514,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,0,5,1966.0,2,1,384,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,5,2007,8,4,125000.0,7.488852955733459,1,41,41,3.7376696182833684,10,5.186267862739414,384.0,2.071298860160053,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.736077016252437
1217,4.499809670330265,4,4.219507705176107,9.097171673870545,1,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,2,0.0,3,3,3,0,0,4,4,0.0,4,0.0,0.0,0.0,1,3,1,4,7.183870715062453,6.371611847231857,0.0,7.550661243105336,0,0.0,2,0,4,1.0986122886681098,3,8,6,0,0,1,1978.0,3,2,539,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,4,2010,8,4,112000.0,7.550661243105336,2,32,32,3.4965075614664802,11,5.4712197014254995,269.5,1.546510430765209,0.0,0.0,0,0.0,0.6931471805599453,0,11.626263078808801
1218,2.995732273553991,1,4.276666119016055,9.064157861798101,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,4.290459441148391,4,3,2,4,3,2,2,6.842683282238422,6,0.0,5.8998973535824915,1300.0,1,5,1,4,7.1808311990445555,0.0,0.0,7.1808311990445555,1,0.0,2,0,3,0.6931471805599453,4,6,6,0,0,1,2009.0,2,2,552,3,3,2,4.912654885736052,4.727387818712341,0.0,0.0,0.0,0.0,0,4,1,0.0,9,2009,6,5,229456.0,7.868636894184167,3,0,0,0.0,13,5.389071729816501,276.0,1.8833266627535454,5.5134287461649825,0.0,0,0.6931471805599453,0.6931471805599453,1,12.343470927093518
1219,3.912023005428146,4,3.9512437185814275,8.738735461363474,1,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0.0,3,3,3,0,0,4,4,0.0,4,0.0,0.0,0.0,1,4,0,4,6.51025834052315,5.484796933490655,0.0,6.815639990074331,0,0.0,1,0,2,0.6931471805599453,3,3,6,0,0,6,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,7,2006,8,4,80500.0,6.815639990074331,1,59,56,7.604396348796338,9,5.717027701406222,0.0,1.923095471289142,0.0,0.0,0,0.0,0.0,0,11.296024885689746
1220,5.075173815233827,4,3.044522437723423,7.426549072397305,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,5.4680601411351315,3,3,1,3,3,3,6,0.0,6,0.0,6.511745329644728,672.0,1,3,1,4,6.51025834052315,6.304448802421981,0.0,7.1049654482698426,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,0,6,0.0,1,0,0,0,0,0,5.308267697401205,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,4,2006,8,0,91500.0,7.5443321080536885,2,35,35,7.604396348796338,11,5.159055299214529,0.0,0.32158362412746233,5.308267697401205,0.0,0,0.6931471805599453,0.0,1,11.424105180165641
1221,2.995732273553991,3,4.189654742026425,8.961879012677683,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,2,0.0,3,3,1,3,3,3,5,5.746203190540153,3,6.398594934535208,0.0,912.0,1,3,1,4,6.815639990074331,0.0,0.0,6.815639990074331,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,0,1,1964.0,3,1,288,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,0.0,11,2006,8,0,115000.0,7.508787170634276,1,42,42,3.7612001156935624,10,5.206202077640231,288.0,2.1462390226033516,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.652696102959753
1222,2.995732273553991,3,4.007333185232471,9.017968479328726,1,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,0.0,3,3,1,3,3,3,1,5.5254529391317835,3,6.20050917404269,5.351858133476067,952.0,1,5,1,4,7.099201743553092,0.0,0.0,7.099201743553092,0,0.0,1,0,3,0.6931471805599453,3,5,6,1,3,1,1968.0,3,1,322,3,3,2,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0,4,1,0.0,8,2008,8,4,134000.0,7.679251425953058,1,40,40,3.713572066704308,10,5.489763831118992,322.0,1.9187667357756344,4.1588830833596715,0.0,1,0.6931471805599453,0.6931471805599453,0,11.80560254159177
1223,3.912023005428146,3,4.356708826689592,9.25874951118387,1,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,5.771441123130016,3,3,1,3,3,2,5,5.2832037287379885,6,0.0,6.739336627357174,1040.0,1,5,1,4,7.0630481633881725,6.520621127558696,0.0,7.520776415062797,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,4,1,1949.0,3,1,315,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1,2007,8,4,143000.0,7.9676267393338165,2,58,57,4.07753744390572,12,5.574866266007485,315.0,1.7379730961210729,0.0,0.0,1,0.6931471805599453,0.6931471805599453,1,11.870606902224587
1224,2.995732273553991,3,4.48863636973214,9.276128112514186,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,3.8066624897703196,3,3,1,3,2,3,3,6.6293632534374485,6,0.0,7.2305631534092925,2136.0,1,3,0,0,7.666690200080086,0.0,0.0,7.666690200080086,0,0.0,2,0,4,0.6931471805599453,3,7,4,0,0,5,1951.0,3,2,528,3,3,2,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0,2,1,0.0,10,2006,8,4,137900.0,8.35983738064003,2,55,55,4.02535169073515,8,5.720780051024772,264.0,1.6094379124341003,3.4339872044851463,0.0,0,0.6931471805599453,0.6931471805599453,1,11.834291315386718
1225,4.0943445622221,3,4.0943445622221,9.641083287268616,1,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,4,3,2,4,3,0,2,6.586171654854675,6,0.0,4.174387269895637,788.0,1,5,1,4,6.669498089857879,6.555356891810665,0.0,7.306531398939505,1,0.0,2,1,3,0.6931471805599453,4,8,6,1,4,1,2004.0,0,2,388,3,3,2,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,0,4,1,0.0,2,2008,8,4,184000.0,7.731053144007127,4,4,3,1.6094379124341003,12,5.227089857259669,194.0,2.334551888329111,5.170483995038151,0.0,1,0.6931471805599453,0.6931471805599453,0,12.122696471358964
1226,4.382026634673881,3,4.174387269895637,9.257414779362112,1,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,4.1588830833596715,3,4,1,3,3,0,2,6.230481447578482,6,0.0,4.406719247264253,588.0,1,5,1,4,7.037027614686276,0.0,0.0,7.037027614686276,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,0,0,1,1958.0,2,1,264,3,3,2,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0,3,1,0.0,6,2007,8,4,145000.0,7.453561871643373,2,49,49,3.912023005428146,14,5.245268145458221,264.0,2.2203871646758353,5.41610040220442,0.0,0,0.6931471805599453,0.6931471805599453,1,11.884495917930655
1227,4.0943445622221,3,4.454347296253507,9.588639812011577,1,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,4.31748811353631,4,3,2,4,3,2,6,0.0,6,0.0,6.796823718274855,894.0,1,5,1,4,6.795705775173514,6.946975992135418,0.0,7.566828479208331,0,0.0,2,1,4,0.6931471805599453,4,9,6,1,4,3,2007.0,0,3,668,3,3,2,4.61512051684126,2.9444389791664403,0.0,0.0,0.0,0.0,0,4,1,0.0,1,2008,8,4,214000.0,7.946971357693591,3,1,1,0.6931471805599453,11,5.369603901872112,222.66666666666666,2.0218113328032468,4.77912349311153,0.0,1,0.6931471805599453,0.6931471805599453,1,12.273735966890268
1228,2.995732273553991,3,4.276666119016055,9.090655529030203,1,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,5.707110264748875,3,3,1,3,3,3,0,6.39024066706535,6,0.0,5.762051382780177,912.0,1,5,1,4,6.815639990074331,0.0,0.0,6.815639990074331,1,0.0,1,0,2,0.6931471805599453,4,5,6,0,0,5,1992.0,3,2,576,3,3,2,0.0,5.484796933490655,0.0,0.0,0.0,0.0,0,4,1,0.0,12,2008,8,4,147000.0,7.508787170634276,2,43,0,2.833213344056216,13,5.206202077640231,288.0,2.2750155389558717,5.484796933490655,0.0,0,0.6931471805599453,0.6931471805599453,1,11.898194668458823
1229,4.787491742782046,3,4.174387269895637,9.078978053779355,1,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,6.642486801367256,5,3,2,5,3,3,2,7.340186835320115,6,0.0,5.093750200806762,1702.0,1,5,1,4,7.43955930913332,0.0,0.0,7.43955930913332,1,0.0,1,1,1,0.6931471805599453,5,7,6,1,4,1,2008.0,0,3,1052,3,3,2,0.0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,0,4,1,0.0,10,2008,6,5,367294.0,8.132706489693264,3,0,0,0.0,14,5.493649160078006,350.6666666666667,1.6394187446460362,5.6937321388027,0.0,1,0.6931471805599453,0.6931471805599453,1,12.813920618864572
1230,4.382026634673881,3,4.248495242049359,8.9758830607617,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,2,0.0,3,3,1,3,3,3,0,6.502790045915623,6,0.0,6.016157159698354,1075.0,1,4,1,4,7.317876198626496,0.0,0.0,7.317876198626496,0,0.0,2,0,4,0.6931471805599453,3,7,0,0,0,2,1960.0,3,1,404,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,8,2008,8,4,127000.0,7.856319571406588,2,48,48,3.8918202981106265,10,5.371966049571182,404.0,1.658006862135204,0.0,0.0,0,0.6931471805599453,0.6931471805599453,0,11.751950239425476
1231,4.499809670330265,3,4.2626798770413155,9.846387960495555,1,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,2,0.6931471805599453,3,3,1,4,3,3,2,6.212606095751519,5,5.356586274672012,6.481577129276431,1361.0,1,5,1,4,7.215975002651466,7.138866999945524,0.0,7.8709295967551425,0,0.0,2,2,4,1.0986122886681098,3,12,6,1,3,3,1977.0,2,2,600,3,3,0,5.049856007249537,3.2188758248682006,4.983606621708336,0.0,0.0,0.0,0,4,0,9.024131268455035,8,2007,8,4,190000.0,8.289288323000317,4,30,30,3.4339872044851463,10,5.386022946967143,300.0,1.9754583637404126,5.783825182329737,0.0,1,0.6931471805599453,0.6931471805599453,1,12.154784614286667
